,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
318,133.xml,3,3,Ø,4.83,0.88,95.16,4.83,0.88,1.47,98.52,336,2,1,0,339,338
319,7_e3215_default.xml,33,33,Ø,17.46,2.6,82.53,16.66,2.59,4.14,95.85,1238,20,11,2,1269,1260
320,page_00238.xml,28,26,Ø,14.68,2.4,85.31,12.99,2.39,3.57,96.42,1142,14,8,6,1164,1162
321,2012930.xml,11,13,Ø,6.46,0.79,93.53,5.47,0.79,1.15,98.84,1369,5,4,2,1378,1376
322,73_b0927_default.xml,14,16,Ø,9.09,1.23,90.9,8.52,1.23,2.1,97.89,1123,10,1,3,1134,1136
323,2012923.xml,15,12,Ø,5.12,0.98,94.87,4.7,0.98,1.64,98.35,1503,10,4,1,1517,1514
324,72_9304e_default.xml,54,53,Ø,23.98,3.65,76.01,20.36,3.64,5.37,94.62,1427,26,24,4,1477,1457
325,10.xml,7,7,Ø,14.0,2.25,86.0,14.0,2.25,3.83,96.16,304,5,2,0,311,309
326,v2_bsb11203740_00025_full_full_0_default.xml,52,48,Ø,8.1,1.35,91.89,7.6,1.34,2.3,97.69,3800,37,6,9,3843,3846
327,81.xml,10,8,Ø,6.5,1.43,93.49,6.5,1.42,2.41,97.58,690,7,0,3,697,700
329,2012956.xml,23,16,Ø,6.72,1.56,93.27,6.3,1.56,2.64,97.35,1446,16,4,3,1466,1465
330,34_ed38e_default.xml,31,27,Ø,14.28,2.43,85.71,13.75,2.43,3.9,96.09,1244,19,8,4,1271,1267
331,page_101.xml,24,24,Ø,19.51,3.1,80.48,18.29,3.09,4.61,95.38,752,12,10,2,774,766
332,4_760bb_default.xml,10,17,Ø,11.64,1.12,88.35,9.24,1.12,1.24,98.75,876,1,9,0,886,877
333,49_e1305_default.xml,30,24,Ø,12.69,2.3,87.3,11.64,2.29,3.5,96.49,1278,16,9,5,1303,1299
335,199.xml,6,4,Ø,7.14,1.82,92.85,7.14,1.81,2.71,97.28,325,3,0,3,328,331
336,31.xml,8,7,Ø,5.64,1.25,94.35,5.64,1.25,1.87,98.12,631,4,3,1,638,636
337,24_3c264_default.xml,45,44,Ø,21.78,3.31,78.21,19.8,3.3,5.18,94.81,1315,26,15,4,1356,1345
338,190_17c09_default.xml,61,61,Ø,28.63,4.2,71.36,25.58,4.2,6.16,93.83,1391,29,29,3,1449,1423
339,25_abec5_default.xml,4,7,Ø,5.1,0.45,94.89,4.01,0.44,0.56,99.43,885,1,2,1,888,887
342,28.xml,13,10,Ø,7.93,1.98,92.06,7.53,1.97,3.17,96.82,645,8,2,3,655,656
343,19_670a9_default.xml,7,9,Ø,5.11,0.6,94.88,4.54,0.6,0.94,99.05,1155,4,2,1,1161,1160
344,2012891.xml,10,14,Ø,8.04,0.86,91.95,6.89,0.86,1.2,98.79,1148,4,5,1,1157,1153
345,2012985.xml,46,19,Ø,8.48,3.08,91.51,7.36,3.07,5.35,94.64,1451,35,4,7,1490,1493
346,222.xml,8,6,246,6.25,1.51,93.75,6.25,1.5,2.62,97.37,522,6,1,1,529,529
347,226.xml,15,13,Ø,8.78,1.77,91.21,8.44,1.76,3.04,96.95,833,11,1,3,845,847
348,37_6e2eb_default.xml,27,27,Ø,20.61,3.23,79.38,16.79,3.22,4.52,95.47,810,11,14,2,835,823
350,50.xml,13,11,Ø,8.14,1.66,91.85,8.14,1.65,2.66,97.33,772,8,2,3,782,783
351,127.xml,5,4,Ø,7.4,1.66,92.59,7.4,1.65,2.31,97.68,297,2,2,1,301,300
352,28_3186d_default.xml,19,20,Ø,13.24,1.8,86.75,11.58,1.8,2.83,97.16,1036,11,8,0,1055,1047
353,87_98050_default.xml,20,21,Ø,16.93,2.53,83.06,14.91,2.52,3.77,96.22,772,10,7,3,789,785
354,229.xml,42,34,Ø,17.89,4.09,82.1,17.63,4.05,6.76,93.23,995,29,1,12,1025,1036
355,2012889.xml,42,18,Ø,10.77,3.79,89.22,10.77,3.78,6.5,93.49,1067,31,9,2,1107,1100
356,2012915.xml,12,12,Ø,5.38,0.82,94.61,4.7,0.82,1.16,98.83,1451,5,3,4,1459,1460
357,49_c8f8d_default.xml,25,30,Ø,20.54,3.08,79.45,16.43,3.07,4.17,95.82,787,9,14,2,810,798
358,2012924.xml,17,17,Ø,7.79,1.2,92.2,7.11,1.2,1.91,98.08,1393,10,6,1,1409,1404
359,21301625.xml,90,65,Ø,18.05,3.77,81.94,17.91,3.76,6.4,93.59,2302,65,18,7,2385,2374
360,2012928.xml,21,16,Ø,7.4,1.54,92.59,6.71,1.54,2.48,97.51,1342,13,5,3,1360,1358
361,Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_21.xml,20,19,Ø,8.83,1.44,91.16,8.37,1.44,2.09,97.9,1364,9,7,4,1380,1377
362,00000174.xml,15,15,Ø,11.11,1.68,88.88,10.37,1.68,2.57,97.42,875,8,5,2,888,885
363,2012900.xml,9,8,Ø,4.67,0.8,95.32,4.67,0.8,1.42,98.57,1111,7,0,2,1118,1120
364,100.xml,18,16,Ø,11.94,2.39,88.05,11.56,2.38,3.56,96.43,737,9,4,5,750,751
365,97.xml,17,19,Ø,13.97,2.14,86.02,13.23,2.13,3.37,96.62,779,10,2,5,791,794
366,84.xml,17,14,Ø,11.11,2.2,88.88,11.11,2.19,3.72,96.27,757,12,1,4,770,773
368,5_a1010_default.xml,46,15,Ø,8.47,4.08,91.52,8.19,4.06,7.56,92.43,1085,41,1,4,1127,1130
369,58_f831b_default.xml,21,21,628,15.0,2.32,85.0,14.28,2.3,3.29,96.7,889,9,6,6,904,904
370,62_4300c_default.xml,25,23,Ø,13.29,2.27,86.7,12.42,2.26,3.42,96.57,1080,13,8,4,1101,1097
371,13_d62ae_default.xml,15,11,Ø,10.78,2.15,89.21,9.8,2.14,3.42,96.57,683,9,4,2,696,694
372,61_7c6ee_default.xml,50,36,Ø,17.3,3.61,82.69,15.86,3.55,4.76,95.23,1355,17,13,20,1385,1392
373,55_75e0e_default.xml,28,25,Ø,18.93,3.03,81.06,17.04,3.01,4.29,95.7,900,12,12,4,924,916
374,35_6ad07_default.xml,14,16,Ø,12.9,1.74,87.09,11.29,1.74,2.48,97.51,789,6,7,1,802,796
376,221.xml,19,16,Ø,12.21,2.62,87.78,12.21,2.61,4.5,95.49,707,14,2,3,723,724
377,60_e750e_default.xml,2,3,Ø,3.37,0.3,96.62,2.8,0.3,0.45,99.54,654,1,0,1,655,656
378,79.xml,8,7,Ø,5.78,1.21,94.21,5.78,1.21,1.96,98.03,653,5,1,2,659,660
379,26_2ac30_default.xml,28,31,Ø,16.48,2.14,83.51,15.42,2.13,3.34,96.65,1281,16,11,1,1308,1298
380,2012913.xml,12,12,706,9.83,1.56,90.16,9.01,1.55,2.33,97.66,758,6,3,3,767,767
381,35.xml,3,3,Ø,3.29,0.62,96.7,3.29,0.62,1.04,98.95,476,2,0,1,478,479
383,41.xml,8,8,Ø,10.0,1.79,90.0,10.0,1.78,2.45,97.54,440,3,2,3,445,446
386,149.xml,6,4,Ø,6.25,1.84,93.75,6.25,1.82,2.73,97.26,322,3,1,2,326,327
