,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
142,2012996.xml,13,15,Ø,6.55,0.9,93.44,5.45,0.9,1.17,98.82,1428,4,5,4,1437,1436
143,page_108.xml,15,19,Ø,14.84,1.86,85.15,12.89,1.86,2.6,97.39,789,6,9,0,804,795
144,495_2893e_default.xml,24,14,Ø,6.48,1.73,93.51,6.25,1.73,3.22,96.77,1360,21,1,2,1382,1383
145,2012985.xml,46,19,Ø,8.48,3.08,91.51,7.36,3.07,5.35,94.64,1451,35,4,7,1490,1493
146,page_00002.xml,51,34,Ø,19.65,4.41,80.34,16.47,4.29,5.23,94.76,1136,11,8,32,1155,1179
147,2012959.xml,16,16,Ø,7.65,1.23,92.34,6.45,1.22,1.9,98.09,1290,9,1,6,1300,1305
148,2012980.xml,27,14,Ø,6.03,1.76,93.96,5.17,1.75,2.85,97.14,1508,17,7,3,1532,1528
149,page_00055.xml,39,12,Ø,6.52,3.35,93.47,6.52,3.33,5.67,94.32,1130,28,6,5,1164,1163
150,2012916.xml,26,24,Ø,11.11,1.83,88.88,9.49,1.82,2.87,97.12,1397,15,4,7,1416,1419
151,2012908.xml,10,10,Ø,14.7,2.12,85.29,13.97,2.11,3.57,96.42,463,7,1,2,471,472
152,2012995.xml,9,8,Ø,3.86,0.63,96.13,3.86,0.63,1.05,98.94,1406,6,2,1,1414,1413
153,page_105.xml,18,15,Ø,12.6,2.36,87.39,12.6,2.36,3.4,96.59,744,8,9,1,761,753
154,2012900.xml,9,8,Ø,4.67,0.8,95.32,4.67,0.8,1.42,98.57,1111,7,0,2,1118,1120
155,2012926.xml,15,11,Ø,5.09,1.0,94.9,4.62,1.0,1.6,98.39,1481,9,5,1,1495,1491
156,page_00098.xml,7,6,Ø,3.2,0.6,96.79,3.2,0.6,1.12,98.87,1146,6,0,1,1152,1153
