,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
82,2012950.xml,8,8,Ø,4.59,0.7,95.4,4.02,0.7,1.14,98.85,1127,5,2,1,1134,1133
83,2012889.xml,32,13,Ø,7.78,2.86,92.21,7.78,2.85,4.87,95.12,1087,23,8,1,1118,1111
84,2012969.xml,9,11,Ø,5.0,0.65,95.0,3.86,0.64,0.93,99.06,1378,4,2,3,1384,1385
85,2012885.xml,17,13,Ø,17.56,3.46,82.43,15.54,3.44,5.04,94.95,477,8,6,3,491,488
86,214_de2b5_default.xml,44,44,Ø,21.46,3.27,78.53,19.26,3.26,4.72,95.27,1304,20,21,3,1345,1327
87,2012949.xml,13,15,Ø,7.17,0.96,92.82,6.69,0.96,1.56,98.43,1330,8,3,2,1341,1340
88,2012986.xml,13,18,Ø,7.62,0.87,92.37,5.93,0.86,1.13,98.86,1484,4,2,7,1490,1495
89,2012989.xml,16,22,Ø,10.83,1.13,89.16,8.62,1.12,1.33,98.66,1404,3,5,8,1412,1415
90,2012925.xml,17,10,Ø,4.58,1.18,95.41,4.35,1.18,1.87,98.12,1421,10,5,2,1436,1433
91,2012924.xml,13,14,Ø,6.42,0.91,93.57,5.73,0.91,1.54,98.45,1406,9,3,1,1418,1416
93,2012887.xml,15,11,Ø,8.87,1.84,91.12,8.06,1.84,2.33,97.66,800,4,8,3,812,807
94,2012932.xml,17,14,Ø,6.79,1.34,93.2,6.06,1.34,2.13,97.86,1243,10,7,0,1260,1253
95,2012914.xml,19,14,Ø,7.17,1.49,92.82,5.64,1.49,2.27,97.72,1254,10,4,5,1268,1269
96,204_89ed9_default.xml,42,35,Ø,18.91,3.48,81.08,16.75,3.47,5.11,94.88,1165,20,21,1,1206,1186
97,2012998.xml,3,4,Ø,1.71,0.19,98.28,1.5,0.19,0.32,99.67,1541,2,0,1,1543,1544
98,2012927.xml,4,5,Ø,2.32,0.29,97.67,1.86,0.29,0.36,99.63,1360,1,1,2,1362,1363
99,2012899.xml,1,1,Ø,0.57,0.08,99.42,0.57,0.08,0.08,99.91,1120,0,1,0,1121,1120
100,5_a1010_default.xml,22,6,Ø,3.38,1.98,96.61,3.1,1.97,3.48,96.51,1090,17,4,1,1111,1108
101,2012894.xml,44,15,Ø,7.97,3.8,92.02,7.44,3.78,6.06,93.93,1117,27,12,5,1156,1149
102,2012922.xml,53,18,Ø,8.41,3.58,91.58,7.47,3.57,6.58,93.41,1428,46,3,4,1477,1478
103,2012965.xml,14,6,Ø,2.59,0.93,97.4,2.38,0.92,1.65,98.34,1492,11,2,1,1505,1504
105,2012973.xml,32,17,Ø,7.39,2.1,92.6,6.08,2.09,3.58,96.41,1493,23,3,6,1519,1522
106,2012999.xml,16,14,Ø,6.42,1.15,93.57,5.27,1.15,1.65,98.34,1373,7,4,5,1384,1385
107,2012979.xml,15,15,Ø,6.52,1.03,93.47,5.21,1.03,1.3,98.69,1437,4,2,9,1443,1450
108,2012929.xml,11,12,Ø,6.45,0.92,93.54,5.1,0.91,1.25,98.74,1186,4,3,4,1193,1194
109,2012920.xml,17,18,Ø,8.25,1.21,91.74,6.88,1.21,1.99,98.0,1382,11,4,2,1397,1395
110,2012906.xml,4,6,Ø,3.77,0.36,96.22,3.14,0.36,0.45,99.54,1103,1,1,2,1105,1106
111,284_bb953_default.xml,25,8,1013,3.44,1.69,96.55,3.01,1.68,2.82,97.17,1457,17,4,4,1478,1478
112,2012938.xml,19,11,Ø,4.52,1.26,95.47,3.9,1.25,2.04,97.95,1489,12,5,2,1506,1503
113,486_8a0e8_default.xml,21,15,Ø,7.69,1.56,92.3,6.66,1.56,2.67,97.32,1321,15,2,4,1338,1340
114,2012975.xml,43,20,Ø,10.52,3.24,89.47,8.94,3.23,5.72,94.27,1288,34,4,5,1326,1327
115,2012921.xml,53,18,Ø,8.82,3.82,91.17,7.59,3.81,6.8,93.19,1338,43,4,6,1385,1387
116,2012961.xml,6,3,Ø,1.43,0.41,98.56,1.43,0.41,0.68,99.31,1454,4,2,0,1460,1458
117,2013288.xml,12,15,Ø,6.07,0.78,93.92,4.85,0.78,1.1,98.89,1526,5,1,6,1532,1537
118,2012902.xml,12,12,Ø,6.55,1.04,93.44,6.28,1.04,1.47,98.52,1137,5,5,2,1147,1144
119,2012952.xml,16,10,913,4.38,1.07,95.61,3.72,1.07,1.87,98.12,1470,12,2,2,1484,1484
120,2012931.xml,14,9,1023,3.68,0.93,96.31,3.48,0.93,1.73,98.26,1483,12,1,1,1496,1496
121,2012918.xml,23,11,Ø,8.08,2.51,91.91,6.61,2.49,3.88,96.11,899,13,4,6,916,918
122,4_6c6d2_default.xml,6,5,Ø,4.06,0.73,95.93,4.06,0.73,0.98,99.01,807,2,4,0,813,809
