,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
1160,Tyard_1549_btv1b8617188p_17.xml,19,12,Ø,10.08,2.82,89.91,10.08,2.78,3.94,96.05,663,8,2,9,673,680
1163,Montenay_btv1b8609568n_141.xml,6,5,Ø,7.69,1.82,92.3,7.69,1.81,2.71,97.28,325,3,0,3,328,331
1164,Sceve_1544_btv1b8609581h_20.xml,15,9,Ø,4.86,1.5,95.13,4.86,1.49,2.19,97.8,987,7,1,7,995,1001
1165,Apologia_1534_54_ff6c0_default.xml,7,8,Ø,4.51,0.55,95.48,4.23,0.55,0.55,99.44,1265,0,7,0,1272,1265
1166,desRoches_1585_bpt6k706947_13.xml,5,5,Ø,3.31,0.58,96.68,3.31,0.58,1.04,98.95,853,4,0,1,857,858
1168,Herbarum_eicones_1530_Herbarum_1530.xml,7,3,Ø,1.98,0.72,98.01,1.98,0.72,1.02,98.97,963,3,0,4,966,970
1170,T_M_Daneau_1_Tim_C2_2012951.xml,5,8,Ø,3.58,0.33,96.41,2.91,0.33,0.47,99.52,1474,2,3,0,1479,1476
1172,Apothesosis_Poculo_1536-7_Epitaphiorum_ac_tumulorum_libellus_quibus_Des_Erasmi_Roterodami_mors_defletur.pdf_page_22.xml,8,5,Ø,2.53,0.59,97.46,2.53,0.59,0.81,99.18,1338,3,1,4,1342,1345
1173,Apologia_1534_55_75e0e_default.xml,3,3,Ø,2.27,0.32,97.72,2.27,0.32,0.43,99.56,921,1,2,0,924,922
1174,T_M_Daneau_1_Tim_C1_2012924.xml,5,4,Ø,1.83,0.35,98.16,1.83,0.35,0.49,99.5,1404,2,3,0,1409,1406
1178,T_M_Daneau_1_Tim_C1_2012926.xml,3,3,399,1.38,0.2,98.61,1.15,0.2,0.26,99.73,1493,1,1,1,1495,1495
1179,index_Lambert_2012910.xml,16,20,Ø,30.3,3.95,69.69,25.0,3.92,5.61,94.38,392,7,6,3,405,402
1180,Montenay_btv1b8609568n_10.xml,12,10,Ø,6.66,1.38,93.33,6.66,1.37,1.82,98.17,863,4,0,8,867,875
1181,Tyard_1549_btv1b8617188p_83.xml,8,6,Ø,4.79,1.13,95.19,4.79,1.12,1.54,98.45,702,3,1,4,706,709
1182,Sceve_1544_btv1b8609581h_44.xml,9,7,Ø,4.14,0.94,95.85,4.14,0.93,1.35,98.64,952,4,0,5,956,961
1183,Magny_1553_bpt6k8711906g_32.xml,2,2,Ø,1.14,0.19,98.85,1.14,0.19,0.19,99.8,1040,0,0,2,1040,1042
1184,T_M_Daneau_1_Tim_C1_2012885.xml,8,5,Ø,6.75,1.64,93.24,6.75,1.64,2.65,97.34,479,5,1,2,485,486
1185,T_M_Daneau_1_Tim_C1_2012921.xml,33,15,Ø,7.35,2.39,92.64,6.61,2.37,3.5,96.49,1359,16,1,16,1376,1391
