,filename,levensthein_distance_char,levensthein_distance_words,hamming_distance,wer,cer,wacc,wer_hunt,mer,cil,cip,hits,substitutions,deletions,insertions,Length_reference,Length_prediction
93,2012944.xml,16,10,Ø,4.4,1.1,95.59,4.4,1.1,1.78,98.21,1438,10,6,0,1454,1448
94,2012934.xml,9,10,487,4.73,0.65,95.26,4.5,0.65,1.15,98.84,1368,7,1,1,1376,1376
95,2012962.xml,20,10,898,4.44,1.34,95.55,3.77,1.34,2.27,97.72,1472,14,3,3,1489,1489
96,32_e329e_default.xml,21,16,Ø,7.17,1.44,92.82,6.72,1.43,2.31,97.68,1442,13,1,7,1456,1462
97,2013000.xml,4,4,6,1.87,0.28,98.12,1.64,0.28,0.43,99.56,1382,2,1,1,1385,1385
98,2012946.xml,16,10,Ø,4.4,1.06,95.59,3.74,1.06,1.72,98.27,1485,10,4,2,1499,1497
100,2012973.xml,55,20,Ø,8.69,3.63,91.3,7.39,3.61,6.42,93.57,1466,44,5,6,1515,1516
101,2012927.xml,6,7,672,3.25,0.44,96.74,2.79,0.44,0.58,99.41,1357,2,2,2,1361,1361
102,2012965.xml,30,13,Ø,5.62,1.97,94.37,5.41,1.97,3.33,96.66,1489,21,9,0,1519,1510
103,2012974.xml,70,20,Ø,8.4,4.44,91.59,7.77,4.43,8.08,91.91,1510,60,6,4,1576,1574
104,4_6c6d2_default.xml,10,8,Ø,6.5,1.22,93.49,6.5,1.22,1.94,98.05,809,6,3,1,818,816
105,5_a1010_default.xml,46,15,Ø,8.47,4.08,91.52,8.19,4.06,7.56,92.43,1085,41,1,4,1127,1130
106,2012938.xml,36,12,Ø,4.93,2.38,95.06,4.32,2.38,4.01,95.98,1473,25,10,1,1508,1499
107,2012985.xml,46,19,Ø,8.48,3.08,91.51,7.36,3.07,5.35,94.64,1451,35,4,7,1490,1493
108,2012954.xml,62,18,Ø,7.69,4.07,92.3,7.26,4.06,7.35,92.64,1463,52,7,3,1522,1518
109,2012999.xml,22,15,Ø,6.88,1.58,93.11,5.73,1.58,2.43,97.56,1369,12,6,4,1387,1385
110,2012926.xml,15,11,Ø,5.09,1.0,94.9,4.62,1.0,1.6,98.39,1481,9,5,1,1495,1491
111,2012917.xml,23,18,Ø,8.82,1.74,91.17,7.84,1.73,2.25,97.74,1306,7,4,12,1317,1325
112,2012937.xml,12,14,Ø,6.93,0.95,93.06,6.43,0.95,1.19,98.8,1249,3,4,5,1256,1257
113,2012916.xml,26,24,Ø,11.11,1.83,88.88,9.49,1.82,2.87,97.12,1397,15,4,7,1416,1419
114,2012952.xml,23,14,Ø,6.14,1.54,93.85,5.48,1.54,2.6,97.39,1465,16,5,2,1486,1483
116,2012993.xml,36,18,753,8.73,2.63,91.26,7.76,2.62,4.34,95.65,1335,24,6,6,1365,1365
117,2013002.xml,28,10,Ø,4.23,1.8,95.76,3.6,1.8,3.44,96.55,1526,26,0,2,1552,1554
118,2012957.xml,22,20,Ø,8.77,1.5,91.22,7.89,1.5,2.38,97.61,1444,13,6,3,1463,1460
119,2012975.xml,72,23,745,12.1,5.4,87.89,10.52,5.38,9.52,90.47,1266,58,7,7,1331,1331
120,2012987.xml,16,18,Ø,8.03,1.05,91.96,7.14,1.05,1.51,98.48,1503,7,4,5,1514,1515
121,284_bb953_default.xml,34,10,Ø,4.31,2.3,95.68,3.87,2.3,4.22,95.77,1444,29,2,3,1475,1476
122,2012991.xml,30,9,Ø,4.12,2.04,95.87,3.89,2.04,3.71,96.28,1438,25,3,2,1466,1465
123,2012949.xml,16,17,Ø,8.13,1.19,91.86,7.65,1.19,2.07,97.92,1326,12,4,0,1342,1338
124,2012905.xml,24,24,Ø,15.0,2.23,85.0,14.37,2.23,3.69,96.3,1051,16,7,1,1074,1068
125,2012990.xml,20,21,Ø,9.01,1.35,90.98,7.72,1.34,1.68,98.31,1465,5,8,7,1478,1477
126,2012894.xml,70,16,Ø,8.51,5.97,91.48,7.97,5.96,10.89,89.1,1103,61,7,2,1171,1166
127,2012889.xml,42,18,Ø,10.77,3.79,89.22,10.77,3.78,6.5,93.49,1067,31,9,2,1107,1100
128,2012948.xml,12,13,Ø,6.16,0.86,93.83,5.68,0.86,1.22,98.77,1379,5,5,2,1389,1386
129,33_425fa_default.xml,20,17,Ø,7.72,1.4,92.27,6.81,1.4,2.31,97.68,1403,13,3,4,1419,1420
